지점,지점명,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),강수 계속시간(hr),10분 최다 강수량(mm),10분 최다강수량 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간 풍속 풍향(16방위),최대 순간풍속 시각(hhmi),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmi),평균 풍속(m/s),풍정합(100m),최다풍향(16방위),평균 이슬점온도(°C),최소 상대습도(%),최소 상대습도 시각(hhmi),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최고 해면기압(hPa),최고 해면기압 시각(hhmi),최저 해면기압(hPa),최저 해면기압 시각(hhmi),평균 해면기압(hPa),가조시간(hr),합계 일조시간(hr),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사량(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C),최저 초상온도(°C),평균 5cm 지중온도(°C),평균 10cm 지중온도(°C),평균 20cm 지중온도(°C),평균 30cm 지중온도(°C),0.5m 지중온도(°C),1.0m 지중온도(°C),1.5m 지중온도(°C),3.0m 지중온도(°C),5.0m 지중온도(°C),합계 대형증발량(mm),합계 소형증발량(mm),9-9강수(mm),기사,안개 계속시간(hr)
192,진주,2016-03-06,13.7,8.3,2348,19.5,1549,,,,,,1.3,6.6,230,33,3,160,102,.9,787,290,10.3,48,1515,81.5,12.6,1014,1019,2400,1015.9,405,1017.6,11.6,4.3,1300,1.41,6.19,,,,,,,,15.5,5.2,,,,,,,,,,,,,,
192,진주,2016-03-07,11,6.8,308,17.7,1453,,,,,,,6.1,160,1914,3.3,200,1510,1.1,943,320,4.9,46,1430,67.8,8.7,1014.5,1020.2,850,1015.7,1615,1018.1,11.7,5.1,1200,1.69,8.88,,,,,,,,12.7,4.4,,,,,,,,,,,,,,
192,진주,2016-03-08,8,3.4,2359,11.3,1108,,,,,,3.3,8.5,340,1838,4.7,360,1839,1.3,1136,50,.9,26,1253,65.1,6.8,1016.5,1022,2244,1017.8,308,1020.2,11.7,0,1100,.32,2.07,,,,,,,,9,3.2,,,,,,,,,,,,10.1,,
192,진주,2016-03-09,5.2,1.2,214,12.6,1549,,,,,,6.8,8.5,20,1148,4.8,360,1159,1.3,1153,50,-3.9,21,1700,56.6,4.7,1016.3,1023,2355,1017.4,1702,1020,11.7,6.6,1200,1.89,10.66,,,,,,,,8.2,-1.1,,,,,,,,,,,,,,
192,진주,2016-03-10,3,-1.3,2359,8.5,1444,,,,,,,9.9,360,1351,5,360,1350,2.1,1780,360,-13.7,11,1434,33,2.3,1019.8,1025.8,2313,1020.6,1642,1023.6,11.8,9.1,1200,1.91,12.54,,,,,,,,5.9,-5.4,,,,,,,,,,,,,,
192,진주,2016-03-11,2,-3.3,650,8.4,1550,,,,,,,8.2,360,938,3.8,360,955,1.5,1284,360,-13.3,14,1306,34.1,2.2,1020.2,1025.9,23,1021.4,1625,1024,11.8,10.9,1200,2.04,14.34,,,,,,,,5.3,-7.8,,,,,,,,,,,,,,
192,진주,2016-03-12,2.7,-5.4,551,10.1,1546,,,,,,,6.8,250,1301,3.3,250,1305,1,890,110,-10,15,1538,43.9,2.9,1021.5,1027.4,808,1022.5,1623,1025.3,11.8,10.8,1200,1.9,13.4,,,,,,,,5.9,-9.9,,,,,,,,,,,,,,
192,진주,2016-03-13,4.7,1,304,8.8,1411,,,,,,,5,90,1212,2.8,110,1541,.9,751,50,-5.1,30,1154,51.3,4.2,1019.7,1026.2,300,1021.3,1646,1023.5,11.9,0,1200,.61,4.27,,,,,,,,6.1,-1.9,,,,,,,,,,,,,,
192,진주,2016-03-14,5.5,-1.7,513,13.9,1531,,,,,,,9.8,20,1605,4,360,1658,1.4,1198,70,-5.4,22,1543,50.5,4.1,1017.1,1022.8,2355,1017.6,1605,1020.9,11.9,10.6,1200,1.84,12.81,,,,,,,,7.5,-6.3,,,,,,,,,,,,,,
192,진주,2016-03-15,5.9,-3.3,653,14.5,1431,,,,,,,7.2,200,1656,3.5,250,1614,1,872,180,-5.8,16,1406,49.1,4,1019.7,1025.8,722,1020.7,1531,1023.4,11.9,9.7,1200,2.02,13.7,,,,,,,,8.3,-7.7,,,,,,,,,,,,,,
192,진주,2016-03-16,8.4,2.8,552,16.7,1546,,,,,,,6.7,110,1439,4,140,1443,1.2,1033,140,-2.1,20,1408,53.1,5.3,1017.9,1023.4,811,1019,1536,1021.6,12,8.8,1200,1.78,11.99,,,,,,,,10.8,-1.2,,,,,,,,,,,,,,
192,진주,2016-03-17,9.3,-1.1,628,18.7,1340,,,,,,,8,110,1456,3.4,140,1503,1.1,925,180,-.6,16,1301,55.3,5.9,1016.8,1023.7,810,1017.7,2358,1020.5,12,9.5,1200,1.94,12.77,,,,,,,,11,-5.1,,,,,,,,,,,,16.4,,
192,진주,2016-03-18,9.8,7.9,411,12.1,1604,,,,,,27.6,3.2,320,1057,1.7,340,1315,.5,434,320,8.1,65,1,89.3,10.8,1008.6,1017.7,1,1009.2,1722,1012.3,12.1,0,1200,.22,1.31,,,,,,,,10.2,7.7,,,,,,,,,,,,11.2,,
192,진주,2016-03-19,11.5,6.1,734,18.9,1330,,,,,,,7.4,180,1611,3.4,180,1549,1,869,200,5.8,40,1354,71.5,9.3,1010.3,1018.1,2358,1010.7,300,1013.9,12.1,5.7,1200,1.82,10.39,,,,,,,,13.4,5.3,,,,,,,,,,,,,,
192,진주,2016-03-20,9.5,6.4,152,13.6,1227,,,,,,,5.5,140,1614,3.6,140,1623,1.1,932,140,3.5,47,1229,68.3,7.9,1017.7,1023.9,2140,1018.1,1,1021.4,12.1,.3,1200,1.02,4.89,,,,,,,,10.6,2.8,,,,,,,,,,,,,,
192,진주,2016-03-21,9.3,3.5,553,16.6,1509,,,,,,,6.3,70,1150,3.5,270,1632,1.1,933,140,1.7,29,1419,62.5,6.9,1019.7,1025.8,723,1021.5,1625,1023.4,12.2,10.1,1200,2.07,13.77,,,,,,,,13.3,-.3,,,,,,,,,,,,,,
192,진주,2016-03-22,9.6,2.6,326,18.4,1546,,,,,,,7,140,1538,3.7,110,1540,1,885,290,1.7,21,1323,64.5,7,1014.5,1022.5,1,1014.6,1604,1018.2,12.2,9.4,1200,2.14,14.01,,,,,,,,12.8,-.6,,,,,,,,,,,,,,
192,진주,2016-03-23,10.5,3.3,646,17.2,1319,,,,,,,7.8,250,1552,4.6,110,1455,1.3,1122,110,0,22,1307,52.3,6.2,1013.9,1020.2,2355,1015,1551,1017.5,12.3,9.7,1200,1.9,12.52,,,,,,,,13.2,.3,,,,,,,,,,,,,,
192,진주,2016-03-24,8.3,5.6,522,12.6,1442,,,,,,0,6.5,90,659,3.8,110,1343,2,1748,360,-3.2,25,1504,45.6,4.9,1019.9,1026.7,2400,1020.2,1,1023.6,12.3,5.9,1400,1.72,10.05,,,,,,,,12.6,3.2,,,,,,,,,,,,2.8,,
192,진주,2016-03-25,6.8,4.1,641,11.5,1317,,,,,,2.8,6.7,160,1533,4.1,250,1427,1.2,1056,20,1.7,43,1323,70.8,6.9,1020.7,1026.8,21,1022.5,1647,1024.4,12.3,3.7,1500,1.29,8.33,,,,,,,,11.1,3.4,,,,,,,,,,,,0,,
192,진주,2016-03-26,6.6,.1,603,13.4,1430,,,,,,,7,180,1414,3.9,110,1600,1.2,1017,140,-3.1,18,1437,56.1,5,1017.2,1024.1,3,1017.9,1609,1020.9,12.4,9,1300,2.16,13.4,,,,,,,,12,-2.8,,,,,,,,,,,,,,
192,진주,2016-03-27,7.4,-.4,624,15.4,1511,,,,,,,7.2,230,1645,3.9,250,1620,1,871,20,-3.5,17,1259,53.4,4.8,1016,1021.6,2355,1017.4,1614,1019.7,12.4,9.6,1200,2,12.82,,,,,,,,11,-3.5,,,,,,,,,,,,,,
192,진주,2016-03-28,8.4,-1.5,605,17.5,1440,,,,,,,7.8,200,1523,3.6,200,1426,1,849,180,-3.8,13,1307,49.9,4.8,1018.1,1023.7,906,1019.5,1630,1021.8,12.4,11.2,1200,2.09,15.09,,,,,,,,12.1,-5,,,,,,,,,,,,,,
192,진주,2016-03-29,10.7,1.5,629,15.9,1447,,,,,,,11.7,230,1245,5.9,250,1251,1.8,1512,250,2.6,34,1015,60,7.4,1017.7,1023.5,846,1019.1,1640,1021.4,12.5,4.3,1000,1.55,9.49,,,,,,,,11.1,-1.4,,,,,,,,,,,,,,
192,진주,2016-03-30,13.8,6.8,609,21.6,1446,,,,,,,6.5,140,1133,3.3,110,1122,1.3,1153,200,2.7,15,1334,53.6,7.6,1015.6,1021.2,859,1016.7,1655,1019.2,12.5,9.4,1200,2.03,13.76,,,,,,,,16.2,4,,,,,,,,,,,,,,
192,진주,2016-03-31,12,4.6,613,20.9,1447,,,,,,,5.9,200,1531,3.8,230,1537,.9,777,90,2.8,16,1247,61.9,7.8,1013.1,1019.6,32,1014.5,1533,1016.8,12.5,5.4,1200,1.51,10.59,,,,,,,,14.8,1.3,,,,,,,,,,,,,,
192,진주,2016-04-01,13.6,4.1,534,24.3,1521,,,,,,,7.6,160,1628,3.8,200,1625,1.1,951,70,2.5,12,1512,57.3,7.6,1011.8,1018.9,2328,1013.2,1413,1015.4,12.6,10.9,1200,2.15,15.02,,,,,,,,17.5,.5,,,,,,,,,,,,,,
192,진주,2016-04-02,13.1,5.1,613,20.1,1320,,,,,,,6.9,230,1213,3.6,180,1828,1.3,1108,180,7,42,1332,68.8,10.1,1015.8,1020.6,851,1017.6,1620,1019.4,12.6,8.2,1200,1.82,11.88,,,,,,,,16.2,1.9,,,,,,,,,,,,,,
192,진주,2016-04-03,12.2,10.8,302,13.5,1050,,1.3,1517,5.4,1429,37.8,3.8,50,1704,1.7,320,730,.7,624,320,10,79,1,86.6,12.3,1013.1,1020.4,49,1013.9,2347,1016.8,12.7,0,800,.2,1.45,,,,,,,,13.2,9.7,,,,,,,,,,,,40.4,,
192,진주,2016-04-04,11.2,9.8,510,13.8,1557,,.4,107,1.5,35,2.6,4.7,20,718,2.3,20,1443,1,852,360,8.1,65,1522,81.9,10.8,1010.4,1016.3,2337,1011.8,300,1014.1,12.7,0,1400,.56,3.51,,,,,,,,13.1,9.6,,,,,,,,,,,,,,
192,진주,2016-04-05,12.4,7.2,523,20.2,1446,,,,,,,6.8,270,1701,3,180,1458,.9,750,250,5.1,24,1351,66.8,8.9,1012.5,1018,844,1013.6,1526,1016.2,12.7,8.6,1200,2.23,14.31,,,,,,,,16.3,4.6,,,,,,,,,,,,,,
192,진주,2016-04-06,11.8,5.2,417,20.5,1252,,1.9,2150,8.8,2141,26.1,7.2,110,1256,4.1,90,1301,1,827,20,3.8,18,1343,64.9,8.2,1013.2,1020.7,859,1010.9,2344,1016.8,12.8,4,1000,1.63,8.43,,,,,,,,13.6,3.1,,,,,,,,,,,,54.3,,
192,진주,2016-04-07,12.2,8.6,225,17.6,1553,,2.2,17,7.7,1,28.7,4.8,50,1243,2.5,70,1250,.7,639,360,9.1,61,1452,82.5,11.6,1005,1014.3,2353,1004.3,458,1008.7,12.8,1.8,1200,1.28,6.82,,,,,,,,14.1,7.7,,,,,,,,,,,,.5,,
192,진주,2016-04-08,15,9.1,602,23,1522,,,,,,,6.7,200,1622,3.2,180,1413,1,866,320,5.3,20,1714,60.3,9.2,1011.5,1017.2,943,1013.2,1647,1015.1,12.8,9.4,1200,2.17,15.05,,,,,,,,17.4,7.2,,,,,,,,,,,,,,
192,진주,2016-04-09,15,6.4,616,24,1416,,,,,,,7.7,200,1618,3.3,180,1559,1,834,110,4.3,19,1414,55.8,8.4,1010.4,1016.3,719,1011.2,1821,1014,12.9,9.9,1100,2.04,13.69,,,,,,,,16.5,3.7,,,,,,,,,,,,,,
192,진주,2016-04-10,14.4,7.1,609,22.9,1255,,,,,,,8.6,160,1520,4,180,1528,1.3,1082,140,6.4,28,1356,62.9,9.7,1009.4,1015.3,2242,1010.4,1513,1013,12.9,9.4,1300,1.87,13.71,,,,,,,,16.5,4.9,,,,,,,,,,,,,,
192,진주,2016-04-11,10.8,9.2,2307,12.6,119,,,,,,,6.3,90,614,3.2,70,618,1.7,1484,110,4.5,55,2347,66,8.5,1016.7,1023.5,2234,1015,4,1020.4,12.9,0,1400,.43,2.07,,,,,,,,12.4,8.7,,,,,,,,,,,,,,
192,진주,2016-04-12,11.5,4.3,557,18.6,1446,,.6,2155,1.9,2137,3.1,6.2,230,1527,2.8,110,3,1.2,1050,360,2.7,25,1538,58.6,7.6,1014,1022.8,1,1013.4,2353,1017.7,13,6.6,1200,2.01,12.62,,,,,,,,14.9,2.6,,,,,,,,,,,,26.3,,
192,진주,2016-04-13,13.6,10.6,33,15.4,1524,,2.4,1011,9.1,946,37.7,3.9,140,1031,2.4,140,1035,.6,486,90,12,87,1,90.3,14.1,1004.2,1013.4,1,1005.4,1458,1007.8,13,0,1100,.32,1.8,,,,,,,,14.3,10.5,,,,,,,,,,,,14.5,,
192,진주,2016-04-14,17.1,11.3,2400,25.8,1514,,,,,,,8.4,320,1435,4.3,320,1444,1.3,1095,270,5.9,13,1430,57.6,10,1007.5,1016.1,2357,1007.3,100,1011.1,13.1,10.4,1200,2.16,15.96,,,,,,,,19.4,6.7,,,,,,,,,,,,,,
192,진주,2016-04-15,12.9,5.3,605,21.2,1336,,,,,,,7.4,200,1423,4,200,1430,1.2,1029,50,4.2,31,1345,59.3,8.3,1016.7,1022.3,938,1016.1,1,1020.4,13.1,12,1200,2.19,16.59,,,,,,,,17.2,2.2,,,,,,,,,,,,,,
192,진주,2016-04-16,13.2,5.4,513,18.8,1327,,5.4,2124,25.2,2042,77.5,11,250,2209,5,140,1850,1.7,1445,140,9.3,47,1039,78.5,12.1,1006.9,1021.1,1,995,2400,1010.5,13.1,.8,1100,1.07,5.78,,,,,,,,14.4,3.2,,,,,,,,,,,,81.4,,
192,진주,2016-04-17,15.5,10.5,2322,19.8,1538,,2.6,35,3.6,14,3.9,15,250,504,8.4,250,457,3.2,2763,250,2.6,23,1728,44.1,7.6,1002.9,1014.6,2328,992.7,144,1006.4,13.2,12.1,1200,2.25,17.29,,,,,,,,18.9,8.5,,,,,,,,,,,,,,
192,진주,2016-04-18,14.4,8.6,628,20.7,1418,,,,,,,10.4,270,1740,6.2,270,1749,1.7,1468,270,1,19,1353,43,6.7,1012.1,1018.2,2343,1013.5,1542,1015.7,13.2,8.4,1200,2.16,13.93,,,,,,,,17,7.7,,,,,,,,,,,,,,
192,진주,2016-04-19,13.5,6.2,620,21,1525,,,,,,,9.1,250,105,5.7,250,124,1.8,1540,250,.7,19,1359,46.5,6.5,1018.9,1024.7,2200,1018.2,1,1022.5,13.2,12.2,1200,2.29,17.61,,,,,,,,17.8,3.8,,,,,,,,,,,,,,
192,진주,2016-04-20,13.5,5.5,312,21,1324,,,,,,,7.9,180,1607,3.8,110,1211,1.2,1002,180,4.1,17,1245,58.8,8.4,1016.6,1025,58,1016.1,2351,1020.3,13.3,8.2,1200,2.07,13.98,,,,,,,,17.5,3.1,,,,,,,,,,,,28.2,,
192,진주,2016-04-21,13.8,11.1,326,17.3,1806,,1.4,953,5.4,323,33.2,3.9,320,953,1.9,320,955,.7,607,290,12,70,56,89,14.1,1002.2,1016.1,1,1001.5,1306,1005.8,13.3,.5,1600,.5,2.89,,,,,,,,14.9,10.9,,,,,,,,,,,,5,,
192,진주,2016-04-22,17,12.5,624,24.5,1423,,,,,,,6.7,200,1508,3.8,200,1900,1.3,1123,200,11,37,1450,70.9,13.1,1006,1010.9,906,1007.9,1545,1009.6,13.3,8.1,1200,2.2,14.53,,,,,,,,19.7,12.1,,,,,,,,,,,,,,
192,진주,2016-04-23,15.4,11.9,458,20.7,1510,,,,,,,3.9,90,824,1.9,360,1053,.7,575,20,5,19,1311,56.3,9.2,1009.1,1014.3,1041,1010.2,4,1012.7,13.4,.5,1300,1.11,6.29,,,,,,,,16.9,10.9,,,,,,,,,,,,,,
192,진주,2016-04-24,14.6,6.9,523,23.8,1452,,,,,,,6.8,200,1628,3.6,200,1607,1,837,90,3.1,13,1423,54.9,7.9,1011.4,1017.7,2210,1013,1534,1015,13.4,9.6,1100,2.15,16.14,,,,,,,,18,3.9,,,,,,,,,,,,,,
192,진주,2016-04-25,15.4,6.9,607,26.3,1600,,,,,,,6.6,140,1335,3.7,200,1724,1.1,972,70,3.1,16,1511,51.6,7.7,1014,1018.9,747,1015.4,1604,1017.6,13.4,12.1,1200,2.29,17.37,,,,,,,,19.5,5.1,,,,,,,,,,,,,,
192,진주,2016-04-26,16.3,5.7,515,25.6,1311,,.3,2231,.9,2141,1.2,6.7,160,1337,4.1,90,1438,1.2,1002,140,7.8,30,1100,61.4,10.7,1012.1,1018.3,1,1013.5,1544,1015.7,13.5,7.7,1100,2.02,13.66,,,,,,,,19.6,2.9,,,,,,,,,,,,14.7,,
192,진주,2016-04-27,11.4,10.7,910,14.7,47,,2.2,1919,7.5,828,42.9,7,20,1526,3.2,20,1414,1.9,1631,20,8.8,79,110,84.5,11.3,1004.9,1014.6,1,1005.5,1705,1008.5,13.5,.1,1200,.35,1.66,,,,,,,,13.2,10.1,,,,,,,,,,,,34.4,,
192,진주,2016-04-28,14.1,10.5,109,19.5,1548,,.5,329,1.7,301,5,5.6,20,6,2.6,360,9,.9,747,360,9.8,48,1538,77.1,12.2,1004,1011.1,2355,1005.1,233,1007.6,13.5,1.3,1400,1.08,7.78,,,,,,,,17,10,,,,,,,,,,,,,,
192,진주,2016-04-29,15,11.5,453,20.6,1421,,,,,,,7.6,110,1549,3.9,110,1330,1.3,1160,180,6.8,17,1231,63.3,10.1,1009.7,1014.4,946,1011.1,1,1013.2,13.6,10.7,1200,2.22,16.15,,,,,,,,19.1,9.2,,,,,,,,,,,,,,
192,진주,2016-04-30,16.6,9,216,23.1,1349,,,,,,,8.9,140,1448,4,160,1453,1.4,1247,180,6.8,28,1159,57.5,10,1010.1,1015.5,816,1011.4,1617,1013.7,13.6,11.4,1200,2.2,17.09,,,,,,,,19.6,6.5,,,,,,,,,,,,,,
192,진주,2016-05-01,16.5,8,525,23.9,1355,,,,,,,9.8,160,1623,4.5,180,1548,1.5,1261,180,7.7,28,1228,61.5,10.6,1011.9,1017.7,2338,1014.2,1440,1015.5,13.6,12.1,1200,2.21,17.67,,,,,,,,20.5,5.3,,,,,,,,,,,,,,
192,진주,2016-05-02,17.8,10.2,450,23.5,1437,,0,,0,,0,8.9,180,2035,3.7,180,2145,1.5,1276,180,13,59,1438,74.8,15.1,1011.2,1018.2,558,1009.2,2353,1014.8,13.6,4.5,1200,1.97,11.09,,,,,,,,20.3,7.5,,,,,,,,,,,,69.3,,
192,진주,2016-05-03,16.6,14.2,1753,20.8,1238,,5.5,607,20.8,553,80.6,15.8,230,1413,8.7,250,1311,4.4,3842,250,9.8,41,2217,66.6,12.9,996.9,1009.5,2,993.8,1205,1000.4,13.7,4.1,1400,2.14,9.38,,,,,,,,18.4,12.7,,,,,,,,,,,,11.3,,
192,진주,2016-05-04,17.8,10.5,2353,24.9,1520,,,,,,,15,290,1102,7.2,250,132,4.2,3656,250,-.9,9,1605,32.4,5.9,1003.3,1013.2,2354,1004.1,129,1006.8,13.7,12.8,1200,2.32,18.67,,,,,,,,17.5,6.8,,,,,,,,,,,,,,
192,진주,2016-05-05,16,6.1,537,24.2,1345,,,,,,,6.8,230,1517,3.2,250,1300,1,873,50,2.9,12,1545,47.8,7.8,1012.2,1018.1,803,1013.1,1,1015.8,13.7,9.1,1200,2.1,14.86,,,,,,,,18.2,3.4,,,,,,,,,,,,3.8,,
192,진주,2016-05-06,17.6,14.9,14,21,1459,,.5,449,1.7,403,3.9,5.1,140,1808,2.1,180,1813,.9,746,140,15,64,24,85.1,17.1,1004.7,1014.1,1,1004.8,1722,1008.3,13.8,.6,1400,1.19,5.12,,,,,,,,19.8,13.8,,,,,,,,,,,,.1,,
192,진주,2016-05-07,18.3,10,522,25.2,1444,,,,,,,7.9,340,1234,4,320,1243,1.4,1234,250,6,19,1439,50.4,9.7,1009.5,1017,2354,1007.9,21,1013,13.8,9.3,1200,2.11,14.57,,,,,,,,19.9,6.8,,,,,,,,,,,,,,
192,진주,2016-05-08,16.7,7.9,541,23.4,1342,,,,,,,7.5,70,1203,4.7,90,1204,1.4,1207,110,5.3,22,1529,52.1,9,1013.4,1019,813,1015.2,2338,1017,13.8,8,1100,1.82,12.98,,,,,,,,19.1,5.1,,,,,,,,,,,,,,
192,진주,2016-05-09,17.6,13.8,509,22,1402,,,,,,,4.6,250,1526,2.4,250,1532,.8,711,290,8,32,1403,54.9,10.8,1007.2,1015.1,1,1008.4,2358,1010.7,13.9,.4,1100,1.22,6.83,,,,,,,,18.7,13.4,,,,,,,,,,,,8.1,,
192,진주,2016-05-10,14.4,12.2,2300,17.3,1,,1.8,1016,5.7,1006,31.3,6.9,50,1631,3.1,50,1634,1,905,360,12,63,1,86,14.1,1001.7,1008.8,14,1001.9,1544,1005.3,13.9,0,1300,.28,1.81,,,,,,,,16.3,11.7,,,,,,,,,,,,23.3,,
192,진주,2016-05-11,15.8,12.2,139,21.7,1501,,.1,,.1,,.1,6.9,230,1717,3.4,250,1439,1.1,985,200,10.2,45,1405,72.3,12.5,1006.5,1014.4,2309,1006.1,102,1010,13.9,9.3,1200,2.33,16.69,,,,,,,,20.9,10.4,,,,,,,,,,,,,,
192,진주,2016-05-12,17.6,11.2,503,24.1,1615,,,,,,,7.8,230,1336,3.6,140,1428,1.5,1295,160,9.3,27,1303,63.4,11.9,1011,1016.4,925,1012.4,1630,1014.6,13.9,12,1200,2.35,18.96,,,,,,,,22.4,8.5,,,,,,,,,,,,,,
192,진주,2016-05-13,16.2,10.9,518,23.3,1645,,,,,,,8.3,90,1740,4.8,110,1747,1.2,1032,270,10.5,40,1632,71.8,12.7,1016.3,1024.6,2359,1015.8,56,1019.9,14,5.7,1300,1.75,11.52,,,,,,,,20.1,8.6,,,,,,,,,,,,,,
192,진주,2016-05-14,16.8,9.8,523,24.5,1412,,,,,,,6.6,90,1543,4.1,90,1550,1.3,1111,70,8.8,31,1518,63.3,11.4,1019,1025.5,626,1019.9,1610,1022.6,14,11.7,1200,2.24,18.08,,,,,,,,22,7.1,,,,,,,,,,,,,,
192,진주,2016-05-15,17.9,10.6,454,22.9,1512,,1.2,2253,2.1,2223,2.9,6.8,230,2302,2.9,270,1803,1.1,943,160,14.2,67,952,79.9,16.5,1008.7,1020.4,1,1005,2258,1012.3,14,1,1100,1.1,7.26,,,,,,,,20.5,9.5,,,,,,,,,,,,8.9,,
192,진주,2016-05-16,15.1,8,2352,22.6,1629,,1.3,402,4,320,6,8.9,320,1336,4.1,360,549,1.8,1520,320,5.4,21,1501,58.1,9.2,1006.8,1014.2,2233,1004.3,128,1010.4,14.1,8.8,1200,2.35,15.11,,,,,,,,19.6,6.2,,,,,,,,,,,,,,
192,진주,2016-05-17,16.4,4.7,540,27.8,1612,,,,,,,5.8,200,1804,4.1,200,1813,1,830,290,4.3,19,1254,53.8,8.4,1012.4,1018.4,2334,1013.7,1628,1016,14.1,12.9,1200,2.39,19.59,,,,,,,,20.9,3.3,,,,,,,,,,,,,,
192,진주,2016-05-18,19.3,8.3,525,31,1421,,,,,,,5.2,90,1537,2.6,110,1301,1,833,110,7.8,11,1515,56.8,10.8,1014.4,1019.1,820,1016.1,1554,1017.9,14.1,13.1,1200,2.36,18.76,,,,,,,,22.8,6.8,,,,,,,,,,,,,,
192,진주,2016-05-19,19,10.2,514,29.2,1404,,,,,,,5.8,360,1508,3,360,1516,.9,753,70,8.1,14,1308,58.6,11.1,1014.6,1019.8,829,1015.7,1638,1018.2,14.1,11.9,1100,2.58,18.35,,,,,,,,23.3,8.3,,,,,,,,,,,,,,
192,진주,2016-05-20,19.3,10,505,28.7,1447,,,,,,,6.3,140,1527,3.1,110,1501,1,855,70,8.1,21,1703,55.4,10.9,1014.4,1019.3,2351,1015.6,1612,1018,14.1,12.3,1200,2.34,18.44,,,,,,,,24.3,8,,,,,,,,,,,,,,
192,진주,2016-05-21,19,10.7,453,28,1503,,,,,,,6.4,90,1223,3.4,110,1746,1.1,921,70,7.5,12,1350,54,10.5,1014.9,1020.3,807,1016,1622,1018.5,14.2,11.3,1200,2.44,17.7,,,,,,,,23.9,8.2,,,,,,,,,,,,,,
192,진주,2016-05-22,19.5,10.2,540,29.1,1621,,,,,,,5.9,70,1438,3.2,90,1445,1.1,951,70,7.1,16,1531,51.8,10.2,1013.4,1018.7,21,1014.3,1701,1016.9,14.2,12.5,1200,2.34,18.96,,,,,,,,26.1,7.5,,,,,,,,,,,,,,
192,진주,2016-05-23,19.8,10,505,27.6,1345,,,,,,,6,270,1315,2.8,200,1414,1.1,956,200,9.5,25,1121,56.8,12,1010.6,1017.6,1,1011.3,1652,1014.1,14.2,12.2,1200,2.27,17.89,,,,,,,,26.2,7.3,,,,,,,,,,,,1.1,,
192,진주,2016-05-24,18.7,15.4,2349,20.4,1411,,3.1,1034,10.5,1033,25.6,6.5,200,518,2.8,200,522,1.1,939,160,16.3,65,14,86.5,18.6,1004.2,1012.1,2,1005,1559,1007.8,14.2,0,1300,.37,2.46,,,,,,,,20.8,14.3,,,,,,,,,,,,24.5,,
192,진주,2016-05-25,19.3,12.6,530,27,1614,,,,,,,5.7,140,1332,3.3,110,1347,.9,805,200,12.3,37,1614,68.1,14.3,1006.5,1011.4,2220,1007.8,1710,1010,14.2,12.3,1200,2.28,18.21,,,,,,,,23.8,11.4,,,,,,,,,,,,,,
192,진주,2016-05-26,20.6,12.8,537,27.7,1506,,0,,0,,0,6.6,140,1326,3.2,140,1355,.9,816,160,12.7,31,1139,64.9,14.8,1006.3,1011.6,438,1007.5,1649,1009.8,14.3,6.4,1200,2.24,14.68,,,,,,,,23.5,11.2,,,,,,,,,,,,0,,
192,진주,2016-05-27,22.5,17.8,519,29.2,1232,,0,,0,,0,5.8,140,1350,3.3,200,1450,1.1,967,200,12.4,25,1311,56.8,14.6,1007.7,1012.8,802,1009.7,1512,1011.2,14.3,7.5,1200,2.19,15.02,,,,,,,,26,17.2,,,,,,,,,,,,0,,
192,진주,2016-05-28,20.6,16.1,2355,27,1540,,0,,0,,0,5.5,200,1928,2.9,200,1919,1.1,979,200,13.4,30,1345,66.3,15.5,1004.8,1010.4,1,1006,1641,1008.3,14.3,5.6,1300,1.85,10.41,,,,,,,,23.9,14.3,,,,,,,,,,,,3.5,,
192,진주,2016-05-29,19.9,15.3,234,26,1502,,1.8,710,3.3,630,3.5,6.1,200,1549,3.1,200,1550,.9,759,200,14.7,40,1504,74.1,16.7,1001,1007.2,6,1002,1621,1004.5,14.3,3.8,1300,1.89,10.71,,,,,,,,23.4,13.9,,,,,,,,,,,,0,,
192,진주,2016-05-30,21.5,12.7,523,31.1,1424,,,,,,,7.4,160,1613,3.2,110,1539,1.1,911,290,11.3,18,1424,58.9,13.5,1002.8,1007.8,2216,1004.2,1,1006.3,14.4,12.7,1200,2.31,19.2,,,,,,,,25.7,10.4,,,,,,,,,,,,,,
192,진주,2016-05-31,21.2,12.5,514,29.8,1344,,,,,,,5.2,160,1637,2.7,200,1442,.8,700,160,12.5,22,1253,62.4,14.6,1003.5,1008.7,656,1005.1,1653,1007,14.4,8.1,1200,2.25,14.56,,,,,,,,25.2,10.4,,,,,,,,,,,,,,
